nbedsx,tenex,tenure8x,tenure4x,accomhh1,dwtypenx,dwtype8x,dwtype3x,EPceeb12e,EPceib12e,gorehs,mean,std,p25,median,p75
4.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,E,E,East,127.27999999999999,11.571011191767113,120.775,123.41,131.85
4.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,E,E,London,150.17,,150.17,150.17,150.17
4.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,E,E,North East,161.92,,161.92,161.92,161.92
4.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,E,E,North West,251.04,,251.04,251.04,251.04
4.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,E,E,South East,138.35,,138.35,138.35,138.35
4.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,E,E,South West,153.9,,153.9,153.9,153.9
4.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,E,E,Yorkshire and the Humber,88.0,,88.0,88.0,88.0
4.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,E,F,North West,109.57999999999998,48.606520138763265,92.395,109.57999999999998,126.76499999999999
4.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,E,F,South East,180.97,,180.97,180.97,180.97
4.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,E,F,West Midlands,115.69333333333333,15.865063294337453,110.625,123.84,124.83500000000001
4.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,E,F,Yorkshire and the Humber,140.38,,140.38,140.38,140.38
4.0,own with mortgage,owner occupied - occupied,owner occupied,semi-detached,semi detached,semi-detached house,house or bungalow,F,E,South West,211.9,,211.9,211.9,211.9
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,East,104.03,,104.03,104.03,104.03
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,East Midlands,107.44999999999999,2.17788888605456,106.67999999999999,107.44999999999999,108.22
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,North West,91.45,,91.45,91.45,91.45
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,South East,105.272,14.677873483580653,104.24,106.2,114.61
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,West Midlands,125.2,,125.2,125.2,125.2
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,Yorkshire and the Humber,100.515,1.7606958851545098,99.8925,100.515,101.1375
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,D,London,123.83,,123.83,123.83,123.83
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,D,South East,101.55,,101.55,101.55,101.55
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,D,Yorkshire and the Humber,132.75,,132.75,132.75,132.75
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,D,East,116.61,,116.61,116.61,116.61
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,D,London,116.325,21.837499093684396,103.33,116.65,129.64499999999998
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,D,South East,99.22,15.06137443927347,93.895,99.22,104.545
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,E,London,123.82,4.0163665171395895,122.4,123.82,125.24
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,E,North West,158.61333333333332,45.13706939238894,141.04,174.37,184.065
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,E,Yorkshire and the Humber,116.78,,116.78,116.78,116.78
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,E,E,North West,97.52,,97.52,97.52,97.52
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,E,E,West Midlands,132.97,,132.97,132.97,132.97
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,E,E,Yorkshire and the Humber,137.24,,137.24,137.24,137.24
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,E,F,East,122.75,,122.75,122.75,122.75
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,E,F,London,162.22,,162.22,162.22,162.22
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,F,F,Yorkshire and the Humber,106.14,,106.14,106.14,106.14
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,A/B,A/B,Yorkshire and the Humber,120.83,,120.83,120.83,120.83
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,C,East,95.31,,95.31,95.31,95.31
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,C,East Midlands,96.16,,96.16,96.16,96.16
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,C,London,123.9625,7.958841519551287,119.8725,120.58,124.67
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,C,North East,114.05,19.17673590577917,107.27,114.05,120.83
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,C,South East,98.64,9.648008430068177,92.97749999999999,97.38499999999999,103.0475
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,C,South West,127.635,26.13536620494663,125.66,139.515,141.49
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,C,Yorkshire and the Humber,95.97,13.60473447002918,91.16,95.97,100.78
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,D,East,163.64333333333335,23.38636426068263,153.875,170.02,176.60000000000002
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,D,London,135.075,34.28568089284088,116.67750000000001,129.915,143.9275
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,D,North West,96.265,19.183806973591032,89.4825,96.265,103.0475
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,D,South East,116.04999999999998,20.279822484430174,108.88,116.04999999999998,123.21999999999998
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,D,Yorkshire and the Humber,81.15,,81.15,81.15,81.15
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,D,D,East Midlands,88.0,,88.0,88.0,88.0
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,D,D,London,121.0257142857143,34.77641674906663,98.775,110.42,139.095
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,D,D,North West,103.37,,103.37,103.37,103.37
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,D,D,South East,100.11333333333334,7.239705334703429,96.08000000000001,97.98,103.08000000000001
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,D,E,East,98.6,,98.6,98.6,98.6
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,D,E,London,127.37666666666667,17.669423684244304,120.85,134.43,137.43
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,D,E,North West,239.33,,239.33,239.33,239.33
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,D,E,South East,84.19,,84.19,84.19,84.19
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,D,E,South West,154.33,,154.33,154.33,154.33
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,D,E,West Midlands,128.58,,128.58,128.58,128.58
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,D,E,Yorkshire and the Humber,119.71666666666665,18.049280687421685,109.39,111.81,126.09
4.0,own with mortgage,owner occupied - occupied,owner occupied,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,E,F,West Midlands,113.77,,113.77,113.77,113.77
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,bungalow,bungalow,house or bungalow,D,D,North East,201.6,,201.6,201.6,201.6
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,bungalow,bungalow,house or bungalow,E,E,London,93.37,,93.37,93.37,93.37
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,A/B,A/B,South West,121.7,,121.7,121.7,121.7
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,C,C,East Midlands,219.86,,219.86,219.86,219.86
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,C,C,South East,151.175,13.937074657186868,146.2475,151.175,156.1025
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,C,C,South West,140.82999999999998,3.3234018715767957,139.655,140.82999999999998,142.005
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,C,C,West Midlands,111.29,,111.29,111.29,111.29
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,C,D,East,103.01,3.7759502115361663,101.67500000000001,103.01,104.345
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,C,D,East Midlands,124.73499999999999,7.290270914033301,122.1575,124.73499999999999,127.31249999999999
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,C,D,North West,92.0,,92.0,92.0,92.0
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,C,D,South East,140.65,,140.65,140.65,140.65
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,C,D,South West,110.32,,110.32,110.32,110.32
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,C,D,Yorkshire and the Humber,93.85,,93.85,93.85,93.85
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,D,D,East,120.25333333333333,16.90170504219422,115.225,129.71,130.01
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,D,D,East Midlands,116.34666666666665,11.834738414233474,110.02,114.49,121.745
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,D,D,North West,128.82,,128.82,128.82,128.82
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,D,D,South East,136.596,50.53586033699237,102.81,126.86,130.13
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,D,D,West Midlands,122.92,,122.92,122.92,122.92
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,D,D,Yorkshire and the Humber,176.98,,176.98,176.98,176.98
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,D,E,East,120.52,,120.52,120.52,120.52
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,D,E,North West,121.38,,121.38,121.38,121.38
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,D,E,South East,205.665,12.508718959190023,201.2425,205.665,210.08749999999998
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,D,E,South West,201.47333333333336,64.51229831073555,167.58,194.33,231.79500000000002
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,D,E,Yorkshire and the Humber,124.74,,124.74,124.74,124.74
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,E,E,East,158.65,,158.65,158.65,158.65
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,E,E,London,198.98,,198.98,198.98,198.98
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,E,E,Yorkshire and the Humber,188.04,,188.04,188.04,188.04
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,E,F,East,169.2,,169.2,169.2,169.2
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,E,F,North West,174.88,,174.88,174.88,174.88
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,F,F,South West,182.79000000000002,49.25705837745489,165.375,182.79000000000002,200.205
4.0,privately rent,private rented - occupied,private rented,detached house or bungalow,detached,detached house,house or bungalow,G,G,North West,221.88,,221.88,221.88,221.88
4.0,privately rent,private rented - occupied,private rented,other,converted flat,converted flat,low rise flat,D,E,London,131.69,,131.69,131.69,131.69
4.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, high rise","purpose built flat, high rise",high rise flat,A/B,A/B,London,68.34,,68.34,68.34,68.34
4.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, high rise","purpose built flat, high rise",high rise flat,C,A/B,London,63.81,,63.81,63.81,63.81
4.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, high rise","purpose built flat, high rise",high rise flat,C,C,London,65.6,,65.6,65.6,65.6
4.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,C,C,East,95.35,,95.35,95.35,95.35
4.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,C,C,London,97.545,8.633773798287752,94.4925,97.545,100.5975
4.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,C,C,North East,79.18,,79.18,79.18,79.18
4.0,privately rent,private rented - occupied,private rented,purpose built flat/maisonette,"purpose built flat, low rise","purpose built flat, low rise",low rise flat,E,E,Yorkshire and the Humber,218.85,,218.85,218.85,218.85
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,A/B,C,Yorkshire and the Humber,116.44,,116.44,116.44,116.44
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,North West,99.66,,99.66,99.66,99.66
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,South West,56.21,,56.21,56.21,56.21
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,Yorkshire and the Humber,119.975,8.633773798287747,116.9225,119.975,123.0275
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,East,149.68,,149.68,149.68,149.68
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,London,161.93,,161.93,161.93,161.93
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,North East,95.79,,95.79,95.79,95.79
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,South East,123.39750000000001,31.854467373771403,111.80250000000001,126.875,138.47000000000003
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,C,East,130.74,,130.74,130.74,130.74
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,East,97.69666666666666,29.92623820885834,80.43,81.51,106.87
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,London,107.43,,107.43,107.43,107.43
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,South East,86.32,9.093393206059007,83.105,86.32,89.535
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,South West,82.625,14.234059505285199,77.5925,82.625,87.6575
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,West Midlands,107.14,24.579031714044387,98.45,107.14,115.83
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,D,Yorkshire and the Humber,89.91,1.598061325481596,89.345,89.91,90.47500000000001
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,East Midlands,142.39,,142.39,142.39,142.39
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,London,145.565,8.619631662664013,142.51749999999998,145.565,148.6125
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,North West,142.43,34.26639461630009,130.315,142.43,154.545
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,South West,148.61,,148.61,148.61,148.61
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,D,E,Yorkshire and the Humber,73.87,,73.87,73.87,73.87
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,E,A/B,South West,125.19,,125.19,125.19,125.19
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,E,E,East,84.75,,84.75,84.75,84.75
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,E,E,London,128.79,,128.79,128.79,128.79
4.0,privately rent,private rented - occupied,private rented,semi-detached,semi detached,semi-detached house,house or bungalow,E,F,North West,132.83,,132.83,132.83,132.83
4.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,East,115.31,,115.31,115.31,115.31
4.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,North East,99.155,10.203550852521886,95.5475,99.155,102.7625
4.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,C,South East,106.54,,106.54,106.54,106.54
4.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,D,East,95.77000000000001,13.671569039433617,87.0125,95.505,104.2625
4.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,C,D,West Midlands,130.99,,130.99,130.99,130.99
4.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,D,East,125.07,3.9739401102683853,123.665,125.07,126.475
4.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,D,London,116.93,,116.93,116.93,116.93
4.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,D,North East,81.98,,81.98,81.98,81.98
4.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,D,North West,134.26,,134.26,134.26,134.26
4.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,D,West Midlands,87.19,,87.19,87.19,87.19
4.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,E,South East,189.72,,189.72,189.72,189.72
4.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,E,South West,109.52,,109.52,109.52,109.52
4.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,E,West Midlands,101.49,,101.49,101.49,101.49
4.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,D,E,Yorkshire and the Humber,89.03,,89.03,89.03,89.03
4.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,E,F,South West,147.61,,147.61,147.61,147.61
4.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,medium/large terraced house,house or bungalow,F,G,East Midlands,139.21,,139.21,139.21,139.21
4.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,small terraced house,house or bungalow,C,C,Yorkshire and the Humber,68.19,,68.19,68.19,68.19
4.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,small terraced house,house or bungalow,D,D,East,63.04,,63.04,63.04,63.04
4.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,end terrace,small terraced house,house or bungalow,D,D,London,64.84,,64.84,64.84,64.84
4.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,C,East,95.37,16.32002450978551,89.6,95.37,101.14
4.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,C,North West,144.2,,144.2,144.2,144.2
4.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,C,South East,139.27,,139.27,139.27,139.27
4.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,C,South West,135.69,,135.69,135.69,135.69
4.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,C,West Midlands,97.975,34.202755005993296,85.88250000000001,97.975,110.0675
4.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,D,London,106.31166666666667,20.167210433440374,92.295,99.685,114.275
4.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,C,D,North West,118.22,,118.22,118.22,118.22
4.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,D,D,East Midlands,95.35,,95.35,95.35,95.35
4.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,D,D,London,99.81,18.713595770633354,89.725,96.61,106.695
4.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,D,D,North West,103.36000000000001,39.714294655703014,80.5,83.58,116.33000000000001
4.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,D,D,Yorkshire and the Humber,96.53,,96.53,96.53,96.53
4.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,D,E,London,128.1,,128.1,128.1,128.1
4.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,D,E,North West,79.35,,79.35,79.35,79.35
4.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,D,E,Yorkshire and the Humber,74.2,,74.2,74.2,74.2
4.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,E,E,Yorkshire and the Humber,92.85499999999999,4.54669660302949,91.2475,92.85499999999999,94.46249999999999
4.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,medium/large terraced house,house or bungalow,E,F,South West,195.94,,195.94,195.94,195.94
4.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,D,South East,65.63,,65.63,65.63,65.63
4.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,D,E,North West,60.79,,60.79,60.79,60.79
4.0,privately rent,private rented - occupied,private rented,terrace/end of terrace,mid terrace,small terraced house,house or bungalow,E,E,East Midlands,61.31,,61.31,61.31,61.31
4.0,rent from housing association,housing association - occupied,housing association,detached house or bungalow,detached,detached house,house or bungalow,A/B,C,North West,117.67,,117.67,117.67,117.67
4.0,rent from housing association,housing association - occupied,housing association,detached house or bungalow,detached,detached house,house or bungalow,C,C,East,76.845,17.868588360584063,70.5275,76.845,83.1625
4.0,rent from housing association,housing association - occupied,housing association,detached house or bungalow,detached,detached house,house or bungalow,C,C,North West,107.51,,107.51,107.51,107.51
4.0,rent from housing association,housing association - occupied,housing association,detached house or bungalow,detached,detached house,house or bungalow,C,C,West Midlands,123.30000000000001,2.135462479183366,122.545,123.30000000000001,124.055
4.0,rent from housing association,housing association - occupied,housing association,semi-detached,semi detached,semi-detached house,house or bungalow,A/B,A/B,West Midlands,99.13,,99.13,99.13,99.13
4.0,rent from housing association,housing association - occupied,housing association,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,East,96.42,3.8529079926725474,95.035,98.05,98.62
4.0,rent from housing association,housing association - occupied,housing association,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,East Midlands,93.82,,93.82,93.82,93.82
4.0,rent from housing association,housing association - occupied,housing association,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,North East,118.35,,118.35,118.35,118.35
4.0,rent from housing association,housing association - occupied,housing association,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,South East,88.38,,88.38,88.38,88.38
4.0,rent from housing association,housing association - occupied,housing association,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,West Midlands,104.76,,104.76,104.76,104.76
4.0,rent from housing association,housing association - occupied,housing association,semi-detached,semi detached,semi-detached house,house or bungalow,C,C,Yorkshire and the Humber,86.53,,86.53,86.53,86.53
4.0,rent from housing association,housing association - occupied,housing association,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,North West,113.85,,113.85,113.85,113.85
4.0,rent from housing association,housing association - occupied,housing association,semi-detached,semi detached,semi-detached house,house or bungalow,C,D,South East,113.445,5.154808434849931,111.6225,113.445,115.2675
